action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1425478,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC/C=C\CCCCCCCC(=O)c1ncc(-c2ccccc2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '12.94', 'le': '0.24', 'lle': '-3.26', 'sei': '12.30'}",CHEMBL426410,,CHEMBL426410,5.30,0,http://www.openphacts.org/units/Nanomolar,366394,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,5.0
,,1425482,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC/C=C\CCCCCCCC(=O)c1ncc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '16.32', 'le': '0.30', 'lle': '-1.26', 'sei': '11.96'}",CHEMBL426230,,CHEMBL426230,6.70,0,http://www.openphacts.org/units/Nanomolar,366399,=,1,1,=,,IC50,nM,,200.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.2
,,1425486,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCc1ccccc1)c1nc2ccccc2o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '17.04', 'le': '0.31', 'lle': '0.19', 'sei': '11.60'}",CHEMBL366907,,CHEMBL366907,5.00,1,http://www.openphacts.org/units/Nanomolar,366400,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,10.0
,,1425593,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCc1ccccc1)c1nc2ncccc2o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '30.58', 'le': '0.56', 'lle': '4.79', 'sei': '16.07'}",CHEMBL175854,,CHEMBL175854,9.00,1,http://www.openphacts.org/units/Nanomolar,366406,=,1,1,=,,IC50,nM,,1.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.001
,,1425597,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCc1ccccc1)c1ncc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '21.85', 'le': '0.40', 'lle': '2.28', 'sei': '12.50'}",CHEMBL366959,,CHEMBL366959,7.00,0,http://www.openphacts.org/units/Nanomolar,366407,=,1,1,=,,IC50,nM,,100.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.1
,,1425604,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCc1ccccc1)c1nc2ncccc2o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '30.88', 'le': '0.57', 'lle': '4.92', 'sei': '17.01'}",CHEMBL367966,,CHEMBL367966,9.52,1,http://www.openphacts.org/units/Nanomolar,366415,=,1,1,=,,IC50,nM,,0.3,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.0003
,,1425608,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCc1ccccc1)c1ncc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '23.92', 'le': '0.44', 'lle': '2.89', 'sei': '14.29'}",CHEMBL177577,,CHEMBL177577,8.00,0,http://www.openphacts.org/units/Nanomolar,366421,=,1,1,=,,IC50,nM,,10.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.01
,,1425612,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCc1ccccc1)c1nc2ncccc2o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '29.54', 'le': '0.54', 'lle': '4.53', 'sei': '17.01'}",CHEMBL179760,,CHEMBL179760,9.52,0,http://www.openphacts.org/units/Nanomolar,366422,=,1,1,=,,IC50,nM,,0.3,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.0003
,,1426004,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCc1ccccc1)c1ncc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '23.24', 'le': '0.43', 'lle': '2.60', 'sei': '14.46'}",CHEMBL177708,,CHEMBL177708,8.10,0,http://www.openphacts.org/units/Nanomolar,366427,=,1,1,=,,IC50,nM,,8.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.008
,Not Determined,1426008,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccccc1)C(F)(F)F,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,,CHEMBL181187,,CHEMBL181187,,0,http://www.openphacts.org/units/Nanomolar,366428,,1,0,,,IC50,nM,,,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,
,,1426012,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccccc1)c1nc2ncccc2o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '29.72', 'le': '0.55', 'lle': '4.62', 'sei': '17.86'}",CHEMBL182199,,CHEMBL182199,10.00,0,http://www.openphacts.org/units/Nanomolar,366432,=,1,1,=,,IC50,nM,,0.1,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.0001
,,1426016,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccccc1)c1ncc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '20.75', 'le': '0.38', 'lle': '1.63', 'sei': '13.44'}",CHEMBL177216,,CHEMBL177216,7.52,0,http://www.openphacts.org/units/Nanomolar,366433,=,1,1,=,,IC50,nM,,30.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.03
,,1427678,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC/C=C\CCCCCCCC(=O)c1nnc(-c2ccccc2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '16.32', 'le': '0.30', 'lle': '-1.26', 'sei': '11.96'}",CHEMBL362705,,CHEMBL362705,6.70,0,http://www.openphacts.org/units/Nanomolar,366697,=,1,1,=,,IC50,nM,,200.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.2
,,1427783,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC/C=C\CCCCCCCC(=O)c1nnc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '20.40', 'le': '0.38', 'lle': '1.05', 'sei': '12.19'}",CHEMBL178563,,CHEMBL178563,8.40,0,http://www.openphacts.org/units/Nanomolar,366705,=,1,1,=,,IC50,nM,,4.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.004
,,1427789,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCc1ccccc1)c1nnc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '26.83', 'le': '0.49', 'lle': '4.49', 'sei': '13.07'}",CHEMBL178398,,CHEMBL178398,9.00,0,http://www.openphacts.org/units/Nanomolar,366712,=,1,1,=,,IC50,nM,,1.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.001
,,1427793,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCc1ccccc1)c1nnc(-c2cccnc2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '22.95', 'le': '0.42', 'lle': '3.19', 'sei': '11.18'}",CHEMBL361170,,CHEMBL361170,7.70,0,http://www.openphacts.org/units/Nanomolar,366713,=,1,1,=,,IC50,nM,,20.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.02
,,1427797,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCc1ccccc1)c1nnc(-c2ccncc2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '22.95', 'le': '0.42', 'lle': '3.19', 'sei': '11.18'}",CHEMBL180625,,CHEMBL180625,7.70,0,http://www.openphacts.org/units/Nanomolar,366717,=,1,1,=,,IC50,nM,,20.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.02
,,1428220,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCc1ccccc1)c1nnc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '26.13', 'le': '0.48', 'lle': '4.28', 'sei': '12.19'}",CHEMBL424976,,CHEMBL424976,8.40,0,http://www.openphacts.org/units/Nanomolar,366718,=,1,1,=,,IC50,nM,,4.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.004
,,1428229,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCc1ccccc1)c1nnc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '26.39', 'le': '0.48', 'lle': '4.32', 'sei': '13.39'}",CHEMBL182206,,CHEMBL182206,9.22,0,http://www.openphacts.org/units/Nanomolar,366729,=,1,1,=,,IC50,nM,,0.6,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.0006
,,1428337,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCCCc1ccccc1)c1nnc(-c2ccccn2)o1,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '25.03', 'le': '0.46', 'lle': '3.81', 'sei': '13.21'}",CHEMBL361529,,CHEMBL361529,9.10,0,http://www.openphacts.org/units/Nanomolar,366734,=,1,1,=,,IC50,nM,,0.8,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.0008
,,1428342,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC(=O)C(F)(F)F,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '23.05', 'le': '0.48', 'lle': '1.04', 'sei': '26.50'}",CHEMBL93675,,CHEMBL93675,4.52,1,http://www.openphacts.org/units/Nanomolar,366645,=,1,1,=,,IC50,nM,,30000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,30.0
,,1428346,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCC(=O)C(F)(F)F,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '22.29', 'le': '0.46', 'lle': '0.74', 'sei': '29.29'}",CHEMBL90258,,CHEMBL90258,5.00,1,http://www.openphacts.org/units/Nanomolar,366646,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,10.0
,,1428350,[],CHEMBL833470,Inhibitory concentration of fatty acid amide hydrolase using FP-Rh radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCC(=O)C(F)(F)F,,,CHEMBL1142011,Bioorg Med Chem Lett,2005.0,"{'bei': '19.82', 'le': '0.40', 'lle': '-0.04', 'sei': '29.29'}",CHEMBL90308,,CHEMBL90308,5.00,1,http://www.openphacts.org/units/Nanomolar,366647,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,10.0
,,1493393,[],CHEMBL832995,Inhibition of fatty acid amide hydrolase; range = 22-68 uM,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC/C=C\CCCCCCCC(N)=O,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '14.81', 'le': '0.28', 'lle': '-1.34', 'sei': '9.67'}",CHEMBL15927,OLEAMIDE,CHEMBL15927,4.17,0,http://www.openphacts.org/units/Nanomolar,385928,=,1,1,=,,IC50,nM,,68000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,68.0
,,1493512,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(F)Cc1ccccc1,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '28.05', 'le': '0.61', 'lle': '3.40', 'sei': '14.31'}",CHEMBL190503,PHENYLMETHYLSULFONYLFLUORIDE,CHEMBL190503,4.89,0,http://www.openphacts.org/units/Nanomolar,386090,=,1,1,=,,IC50,nM,,13000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,13.0
,,1493513,[],CHEMBL828156,Irreversible inhibition of fatty acid amide hydrolase; range=1-3 nM,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCP(=O)(F)OC,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '23.00', 'le': '0.47', 'lle': '0.58', 'sei': '32.41'}",CHEMBL113262,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,CHEMBL113262,8.52,0,http://www.openphacts.org/units/Nanomolar,386113,=,1,1,=,,IC50,nM,,3.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,3.0
,,1493514,[],CHEMBL828175,Irreversible inhibition of fatty acid amide hydrolase; range=. 5-6 nM,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C=[N+]=[N-],,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '25.03', 'le': '0.47', 'lle': '2.22', 'sei': '15.38'}",CHEMBL371633,,CHEMBL371633,8.22,0,http://www.openphacts.org/units/Nanomolar,386114,=,1,1,=,,IC50,nM,,6.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,6.0
,,1493515,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCS(=O)(=O)F,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '33.77', 'le': '0.73', 'lle': '4.31', 'sei': '24.96'}",CHEMBL97038,DODECANESULFONYL FLUORIDE,CHEMBL97038,8.52,0,http://www.openphacts.org/units/Nanomolar,386138,=,1,1,=,,IC50,nM,,3.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,3.0
,,1493516,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCCCCCCCS(=O)(=O)F,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '24.95', 'le': '0.52', 'lle': '1.85', 'sei': '24.60'}",CHEMBL191481,OCTADECANESULFONYL FLUORIDE,CHEMBL191481,8.40,0,http://www.openphacts.org/units/Nanomolar,386139,=,1,1,=,,IC50,nM,,4.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,4.0
,,1493517,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCP(=O)(F)OC,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '32.00', 'le': '0.68', 'lle': '2.80', 'sei': '32.41'}",CHEMBL113263,METHYL DODECYLPHOSPHONOFLUORIDOATE,CHEMBL113263,8.52,0,http://www.openphacts.org/units/Nanomolar,386161,=,1,1,=,,IC50,nM,,3.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,3.0
,,1493518,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCS(=O)(=O)F,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '28.05', 'le': '0.57', 'lle': '3.57', 'sei': '29.29'}",CHEMBL112486,,CHEMBL112486,10.00,0,http://www.openphacts.org/units/Nanomolar,386162,=,1,1,=,,IC50,nM,,0.1,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,0.1
,,1493520,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1O/C(=C/Br)CCC1c1cccc2ccccc12,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '19.22', 'le': '0.44', 'lle': '1.60', 'sei': '23.18'}",CHEMBL6206,BROMOENOL LACTONE,CHEMBL6206,6.10,0,http://www.openphacts.org/units/Nanomolar,385803,=,1,1,=,,IC50,nM,,800.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.8
,,1493521,[],CHEMBL832951,Irreversible inhibition of fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCC[C@@H](C)OC(=O)CC(=O)CBr,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '19.05', 'le': '0.48', 'lle': '2.35', 'sei': '12.88'}",CHEMBL347894,,CHEMBL347894,5.58,0,http://www.openphacts.org/units/Nanomolar,385804,=,1,1,=,,IC50,nM,,2600.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,2.6
,,1493524,[],CHEMBL827961,Inhibition of fatty acid amide hydrolase; range =. 23-3 uM,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C(F)(F)F,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '15.49', 'le': '0.30', 'lle': '-1.74', 'sei': '32.35'}",CHEMBL281211,ARACHIDONYL TRIFLUOROMETHYLKETONE,CHEMBL281211,5.52,0,http://www.openphacts.org/units/Nanomolar,385829,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,3.0
,,1493528,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCCCCC(=O)NC(C)C,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '26.51', 'le': '0.51', 'lle': '1.90', 'sei': '27.10'}",CHEMBL32827,HEXADECANOIC ACID ISOPROPYLAMIDE,CHEMBL32827,7.89,0,http://www.openphacts.org/units/Nanomolar,385881,=,1,1,=,,IC50,nM,,13.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,13.0
,,1493529,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCCCCC(=O)NCC(=O)OC,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '15.27', 'le': '0.30', 'lle': '0.24', 'sei': '9.03'}",CHEMBL286321,,CHEMBL286321,5.00,0,http://www.openphacts.org/units/Nanomolar,385902,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,10.0
,,1493530,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCCCCNC(=O)COC(C)=O,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '15.56', 'le': '0.30', 'lle': '0.34', 'sei': '9.20'}",CHEMBL34112,ACETIC ACID PENTADECYLCARBAMOYLMETHYL ESTER,CHEMBL34112,5.10,0,http://www.openphacts.org/units/Nanomolar,385903,=,1,1,=,,IC50,nM,,8000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,8.0
,,1493531,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1c[nH]c2ccc(O)cc12,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '10.64', 'le': '0.20', 'lle': '-2.76', 'sei': '7.56'}",CHEMBL191534,,CHEMBL191534,4.92,0,http://www.openphacts.org/units/Nanomolar,385929,=,1,1,=,,IC50,nM,,12000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,12.0
,,1493532,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)NCCc1ccc(O)c(O)c1,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '11.42', 'le': '0.21', 'lle': '-1.63', 'sei': '6.79'}",CHEMBL422637,,CHEMBL422637,4.72,0,http://www.openphacts.org/units/Nanomolar,385953,=,1,1,=,,IC50,nM,,19000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,19.0
,,1493533,[],CHEMBL833063,Inhibition of fatty acid amide hydrolase; range = 4.1-7 uM,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '14.26', 'le': '0.27', 'lle': '-0.18', 'sei': '7.76'}",CHEMBL161343,ARACHIDONOYL GLYCINE,CHEMBL161343,5.16,0,http://www.openphacts.org/units/Nanomolar,385975,=,1,1,=,,IC50,nM,,7000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,7.0
,,1493653,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCCCc1ccccc1)c1nc2ncccc2o1,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '28.14', 'le': '0.52', 'lle': '4.08', 'sei': '15.50'}",CHEMBL367966,,CHEMBL367966,8.68,0,http://www.openphacts.org/units/Nanomolar,386050,=,1,1,=,,IC50,nM,,2.1,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.1
,,1493654,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc(C(C)C)c1O,,,CHEMBL1140350,J Med Chem,2005.0,"{'bei': '24.03', 'le': '0.45', 'lle': '0.64', 'sei': '21.18'}",CHEMBL526,PROPOFOL,CHEMBL526,4.28,0,http://www.openphacts.org/units/Nanomolar,386051,=,1,1,=,,IC50,nM,,52000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,52.0
,,1493655,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(C)C(=O)OCC(O)CO,,,CHEMBL1140350,J Med Chem,2005.0,,CHEMBL189920,,CHEMBL189920,,0,http://www.openphacts.org/units/Nanomolar,386072,~,1,1,~,,IC50,nM,,11000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,11.0
,,1493657,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(O)CO)CCCCC#N,,,CHEMBL1140350,J Med Chem,2005.0,,CHEMBL189221,,CHEMBL189221,,0,http://www.openphacts.org/units/Nanomolar,386091,~,1,1,~,,IC50,nM,,11000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,11.0
,,1493659,[],CHEMBL828582,Inhibitory concentration against fatty acid amide hydrolase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(O)CO)CCCCO,,,CHEMBL1140350,J Med Chem,2005.0,,CHEMBL192968,,CHEMBL192968,,0,http://www.openphacts.org/units/Nanomolar,386115,~,1,1,~,,IC50,nM,,11000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,11.0
